eve_id,name,m3
31805,Capital Core Defense Field Purger I Blueprint,0.01
31810,Small Core Defense Field Purger II,5
31811,Small Core Defense Field Purger II Blueprint,0.01
31812,Medium Core Defense Field Purger II,10
31813,Medium Core Defense Field Purger II Blueprint,0.01
31814,Capital Core Defense Field Purger II,40
31815,Capital Core Defense Field Purger II Blueprint,0.01
31816,Small Core Defense Operational Solidifier I,5
31817,Small Core Defense Operational Solidifier I Blueprint,0.01
31818,Medium Core Defense Operational Solidifier I,10
31819,Medium Core Defense Operational Solidifier I Blueprint,0.01
31820,Capital Core Defense Operational Solidifier I,40
31821,Capital Core Defense Operational Solidifier I Blueprint,0.01
31822,Small Core Defense Operational Solidifier II,5
31823,Small Core Defense Operational Solidifier II Blueprint,0.01
31824,Medium Core Defense Operational Solidifier II,10
31825,Medium Core Defense Operational Solidifier II Blueprint,0.01
31826,Capital Core Defense Operational Solidifier II,40
31827,Capital Core Defense Operational Solidifier II Blueprint,0.01
31864,Imperial Navy Acolyte,5
31866,Imperial Navy Infiltrator,10
31868,Imperial Navy Curator,25
31870,Imperial Navy Praetor,25
31872,Caldari Navy Hornet,5
31874,Caldari Navy Vespa,10
31876,Caldari Navy Wasp,25
31878,Caldari Navy Warden,25
31880,Federation Navy Hobgoblin,5
31882,Federation Navy Hammerhead,10
31884,Federation Navy Ogre,25
31886,Federation Navy Garde,25
31888,Republic Fleet Warrior,5
31890,Republic Fleet Valkyrie,10
31892,Republic Fleet Berserker,25
31894,Republic Fleet Bouncer,25
31896,Imperial Navy 100mm Reinforced Steel Plates,5
31898,Federation Navy 100mm Reinforced Steel Plates,5
31900,Imperial Navy 1600mm Reinforced Steel Plates,100
31902,Federation Navy 1600mm Reinforced Steel Plates,100
31904,Imperial Navy 200mm Reinforced Steel Plates,10
31906,Federation Navy 200mm Reinforced Steel Plates,10
31908,Imperial Navy 400mm Reinforced Steel Plates,25
31910,Federation Navy 400mm Reinforced Steel Plates,25
31916,Imperial Navy 800mm Reinforced Steel Plates,50
31918,Federation Navy 800mm Reinforced Steel Plates,50
31922,Caldari Navy Small Shield Extender,5
31924,Republic Fleet Small Shield Extender,5
31926,Caldari Navy Medium Shield Extender,10
31928,Republic Fleet Medium Shield Extender,10
31930,Caldari Navy Large Shield Extender,20
31932,Republic Fleet Large Shield Extender,20
31936,Navy Micro Auxiliary Power Core,20
31942,Federation Navy Omnidirectional Tracking Link,5
31944,Republic Fleet Target Painter,5
31946,Imperial Navy Large Remote Capacitor Transmitter,50
31948,Imperial Navy Medium Remote Capacitor Transmitter,25
31950,Imperial Navy Small Remote Capacitor Transmitter,25
31952,Caldari Navy Power Diagnostic System,5
31954,Grail Alpha,1
31955,Grail Beta,1
31956,Grail Delta,1
31957,Grail Epsilon,1
31958,Grail Gamma,1
31959,Grail Omega,1
31960,Mina Darabi,1
31962,Talon Alpha,1
31963,Talon Beta,1
31964,Talon Delta,1
31965,Talon Epsilon,1
31966,Talon Gamma,1
31967,Talon Omega,1
31968,Spur Alpha,1
31969,Spur Beta,1
31970,Spur Delta,1
31971,Spur Epsilon,1
31972,Spur Gamma,1
31973,Spur Omega,1
31974,Jackal Alpha,1
31975,Jackal Beta,1
31976,Jackal Delta,1
31977,Jackal Epsilon,1
31978,Jackal Gamma,1
31979,Jackal Omega,1
31982,Navy Cap Booster 100,3
31990,Navy Cap Booster 150,4.5
31998,Navy Cap Booster 200,6
32006,Navy Cap Booster 400,12
32014,Navy Cap Booster 800,24
32020,Rahsa's Security Card,0.1
32025,Small Drone Control Range Augmentor I,5
32026,Small Drone Control Range Augmentor I Blueprint,0.01
32027,Medium Drone Control Range Augmentor I,10
32028,Medium Drone Control Range Augmentor I Blueprint,0.01
32029,Small Drone Control Range Augmentor II,5
32030,Small Drone Control Range Augmentor II Blueprint,0.01
32031,Medium Drone Control Range Augmentor II,10
32032,Medium Drone Control Range Augmentor II Blueprint,0.01
32033,Small Drone Durability Enhancer I,5
32034,Small Drone Durability Enhancer I Blueprint,0.01
32035,Medium Drone Durability Enhancer I,10
32036,Medium Drone Durability Enhancer I Blueprint,0.01
32037,Small Drone Durability Enhancer II,5
32038,Small Drone Durability Enhancer II Blueprint,0.01
32039,Medium Drone Durability Enhancer II,10
32040,Medium Drone Durability Enhancer II Blueprint,0.01
32041,Small Drone Mining Augmentor I,5
32042,Small Drone Mining Augmentor I Blueprint,0.01
32043,Medium Drone Mining Augmentor I,10
32044,Medium Drone Mining Augmentor I Blueprint,0.01
32045,Small Drone Mining Augmentor II,5
32046,Small Drone Mining Augmentor II Blueprint,0.01
32047,Medium Drone Mining Augmentor II,10
32048,Medium Drone Mining Augmentor II Blueprint,0.01
32049,Small Drone Repair Augmentor I,5
32050,Small Drone Repair Augmentor I Blueprint,0.01
32051,Medium Drone Repair Augmentor I,10
32052,Medium Drone Repair Augmentor I Blueprint,0.01
32053,Small Drone Repair Augmentor II,5
32054,Small Drone Repair Augmentor II Blueprint,0.01
32055,Medium Drone Repair Augmentor II,10
32056,Medium Drone Repair Augmentor II Blueprint,0.01
32057,Small Drone Speed Augmentor I,5
32058,Small Drone Speed Augmentor I Blueprint,0.01
32059,Medium Drone Speed Augmentor I,10
32060,Medium Drone Speed Augmentor I Blueprint,0.01
32061,Small Drone Speed Augmentor II,5
32062,Small Drone Speed Augmentor II Blueprint,0.01
32063,Medium Drone Speed Augmentor II,10
32064,Medium Drone Speed Augmentor II Blueprint,0.01
32066,Small EW Drone Range Augmentor I Blueprint,0.01
32069,Small Drone Scope Chip I,5
32070,Small Drone Scope Chip I Blueprint,0.01
32071,Medium Drone Scope Chip I,10
32072,Medium Drone Scope Chip I Blueprint,0.01
32073,Small Drone Scope Chip II,5
32074,Small Drone Scope Chip II Blueprint,0.01
32075,Medium Drone Scope Chip II,10
32076,Medium Drone Scope Chip II Blueprint,0.01
32078,Small EW Drone Range Augmentor II Blueprint,0.01
32081,Small Sentry Damage Augmentor I,5
32082,Small Sentry Damage Augmentor I Blueprint,0.01
32083,Medium Sentry Damage Augmentor I,10
32084,Medium Sentry Damage Augmentor I Blueprint,0.01
32085,Small Sentry Damage Augmentor II,5
32086,Small Sentry Damage Augmentor II Blueprint,0.01
32087,Medium Sentry Damage Augmentor II,10
32088,Medium Sentry Damage Augmentor II Blueprint,0.01
32089,Small Stasis Drone Augmentor I,5
32090,Small Stasis Drone Augmentor I Blueprint,0.01
32091,Medium Stasis Drone Augmentor I,10
32092,Medium Stasis Drone Augmentor I Blueprint,0.01
32093,Small Stasis Drone Augmentor II,5
32094,Small Stasis Drone Augmentor II Blueprint,0.01
32095,Medium Stasis Drone Augmentor II,10
32096,Medium Stasis Drone Augmentor II Blueprint,0.01
32097,"Rahsa, Sansha Commander",1
32099,Olfei Medallion,0.1
32101,Low-grade Grail Alpha,1
32102,Low-grade Grail Beta,1
32103,Low-grade Grail Delta,1
32104,Low-grade Grail Epsilon,1
32105,Low-grade Grail Gamma,1
32106,Sansha Command Signal Receiver,1
32107,Low-grade Spur Alpha,1
32108,Low-grade Spur Beta,1
32109,Low-grade Spur Delta,1
32110,Low-grade Spur Epsilon,1
32111,Low-grade Spur Gamma,1
32112,Low-grade Talon Alpha,1
32113,Low-grade Talon Beta,1
32114,Low-grade Talon Delta,1
32115,Low-grade Talon Epsilon,1
32116,Low-grade Talon Gamma,1
32117,Low-grade Jackal Alpha,1
32118,Low-grade Jackal Beta,1
32119,Low-grade Jackal Delta,1
32120,Low-grade Jackal Epsilon,1
32121,Low-grade Jackal Gamma,1
32122,Low-grade Grail Omega,1
32123,Low-grade Jackal Omega,1
32124,Low-grade Spur Omega,1
32125,Low-grade Talon Omega,1
32126,Homemade Sansha Beacon,1
32189,Shanty Town Gate Clearance,0.1
32193,The Ringmaster,1
32198,Destablizer Datacore,0.1
32200,Covert Recording Device,1
32201,Archives Passkey,0.1
32202,Hauteker Memoirs,0.1
32204,Wildfire Khumaak,0.3
32207,Freki,27289
32209,Mimir,96000
32218,Encrypted Data Fragment,0.1
32220,Ralie Ardanne's Belongings,1
32223,Kidnapping Evidence,0.1
32225,Encoded Message,0.1
32226,Territorial Claim Unit,5000
32228,Vira Mikano,3
32229,Singed Datapad,0.1
32234,Encrypted Transmission,0.1
32235,Tattered Doll,3
32237,Octomet Dog Tags,3
32241,Drive Cluster EDF-285,0.1
32245,Hyasyoda Mobile Laboratory,3000
32246,RSS Core Scanner Probe,0.1
32248,Nugoehuvi Synth Blue Pill Booster,1
32250,Sovereignty Blockade Unit,2500
32252,Amphere 9,1
32254,Imperial Navy Modified 'Noble' Implant,1
32255,Sansha Modified 'Gnome' Implant,1
32257,Report R:081-9560,0.1
32258,Report R:081-9568 ,0.1
32259,Operation Stillwater: Synopsis,0.1
32260,Syndicate Cloaking Device,100
32262,Black Eagle Drone Link Augmentor,25
32265,Spintric Coin,1
32267,Ishukone Operational Reports,0.1
32270,Artificial Miyan,2
32277,Deteis Family,0.1
32280,Blood Obsidian Orb,0.1
32283,Engraved Blood Obsidian tablet,0.1
32284,St. Arzad,0.1
32285,The Benevolent,0.1
32286,The Education of the Starkmanir,0.1
32287,Hand of Arzad,0.1
32288,The Fire in Our Hearts,0.1
32289,Holoreel: Wanted for Love,1
32290,Obsidian Datacore,0.1
32292,Ralie Ardanne,1
32294,Book of St. Arzad,0.1
32305,Armageddon Navy Issue,486000
32307,Dominix Navy Issue,454500
32309,Scorpion Navy Issue,468000
32311,Typhoon Fleet Issue,414000
32325,Cyclops,5000
32326,Cyclops Blueprint,0.01
32339,Fighter Bombers,0.01
32340,Malleus,5000
32341,Malleus Blueprint,0.01
32342,Tyrfing,5000
32343,Tyrfing Blueprint,0.01
32344,Mantis,5000
32345,Mantis Blueprint,0.01
32350,Proof of Discovery: Anomalies,1
32351,Proof of Discovery: Ore,1
32352,Proof of Discovery: Ore Passkey,1
32365,Proof of Discovery: Relic,1
32366,Proof of Discovery: Data,1
32371,Capital Ship Design – “Dictator”,0.1
32372,Minedrill – E518 Crew,3
32374,Holoreel GRS-81A,0.5
32375,Proof of Discovery: Gas Passkey,1
32376,Proof of Discovery: Gas,1
32383,Guristas ‘Dirty' Explosive System,0.1
32389,Dread Guristas Strike Force,1
32393,Sealed Research Cache,2
32398,Lieutenant Kipo “Foxfire” Tekira,1
32403,Caldari Navy Overlay Transponder,0.1
32407,Holoreel – Torture Log I15B,0.5
32408,Correspondence Log KL-513,0.5
32413,Shadow Serpentis Remote Sensor Dampener,5
32414,Domination Target Painter,5
32416,Dark Blood Tracking Disruptor,5
32417,True Sansha Tracking Disruptor,5
32418,Boundless Creations Security Codes,1
32422,Advanced Logistics Network,400000
32435,Citadel Cruise Missiles,0.01
32436,Scourge Citadel Cruise Missile,0.3
32437,Scourge Citadel Cruise Missile Blueprint,0.01
32438,Nova Citadel Cruise Missile,0.3
32439,Nova Citadel Cruise Missile Blueprint,0.01
32440,Inferno Citadel Cruise Missile,0.3
32441,Inferno Citadel Cruise Missile Blueprint,0.01
32442,Mjolnir Citadel Cruise Missile,0.3
32443,Mjolnir Citadel Cruise Missile Blueprint,0.01
32444,Citadel Cruise Launcher I,4000
32445,Citadel Cruise Launcher I Blueprint,0.01
32458,Infrastructure Hub,750000
32459,Civilian Warp Disruptor,5
32461,Civilian Light Missile Launcher,5
32463,Civilian Scourge Light Missile,0.015
32465,Civilian Hobgoblin,5
32467,Civilian Small Remote Shield Booster,5
32469,Civilian Small Remote Armor Repairer,5
32634,Default Point Light,0
32643,swarren,0
32772,Medium Ancillary Shield Booster,10
32773,Medium Ancillary Shield Booster Blueprint,0.01
32774,Small Ancillary Shield Booster,5
32775,Small Ancillary Shield Booster Blueprint,0.01
32780,X-Large Ancillary Shield Booster,50
32781,X-Large Ancillary Shield Booster Blueprint,0.01
32782,Light Defender Missile I,0.015
32783,Light Defender Missile I Blueprint,0.01
32787,Salvage Drone I,5
32788,Cambion,16500
32789,Cambion Blueprint,0.01
32790,Etana,107000
32791,Etana Blueprint,0.01
32792,100 Aurum Token,0.01
32793,500 Aurum Token,0.01
32797,Armor Resistance Phasing,0.01
32799,Tactical Laser S,1
32800,Tactical Laser S Blueprint,0.01
32801,Tactical EMP S,0.0025
32802,Tactical EMP S Blueprint,0.01
32803,Tactical Hybrid S,0.0025
32804,Tactical Hybrid S Blueprint,0.01
32809,Ammatar Navy Thermic Plating,5
32810,Ammatar Navy Thermic Plating Blueprint,0.01
32811,Miasmos Amastris Edition,265000
32812,Miasmos Amastris Edition Blueprint,0.01
32817,Medium Mercoxit Mining Crystal Optimization I,10
32818,Medium Mercoxit Mining Crystal Optimization I Blueprint,0.01
32819,Medium Ice Harvester Accelerator I,10
32820,Medium Ice Harvester Accelerator I Blueprint,0.01
32821,Unrefined Vanadium Hafnite,1
32822,Unrefined Platinum Technite,1
32823,Unrefined Solerium,1
32824,Unrefined Caesarium Cadmide,1
32825,Unrefined Hexite,1
32826,Unrefined Rolled Tungsten Alloy,1
32827,Unrefined Titanium Chromide,1
32828,Unrefined Fernite Alloy,1
32829,Unrefined Crystallite Alloy,1
32830,Unrefined Vanadium Hafnite Reaction,1
32831,Unrefined Platinum Technite Reaction,1
32832,Unrefined Solerium Reaction,1
32833,Unrefined Caesarium Cadmide Reaction,1
32834,Unrefined Hexite Reaction,1
32835,Unrefined Rolled Tungsten Alloy Reaction,1
32836,Unrefined Titanium Chromide Reaction,1
32837,Unrefined Fernite Alloy Reaction,1
32838,Unrefined Crystallite Alloy Reaction,1
32839,Quest Survey Probe I Blueprint,0.01
32840,InterBus Catalyst,55000
32841,InterBus Catalyst Blueprint,0.01
32842,Intaki Syndicate Catalyst,55000
32843,Intaki Syndicate Catalyst Blueprint,0.01
32844,Inner Zone Shipping Catalyst,55000
32845,Inner Zone Shipping Catalyst Blueprint,0.01
32846,Quafe Catalyst,55000
32847,Quafe Catalyst Blueprint,0.01
32848,Aliastra Catalyst,55000
32849,Aliastra Catalyst Blueprint,0.01
32853,SPZ-3 "Torch" Laser Sight Combat Ocular Enhancer (right/black),0.1
32854,Discovery Survey Probe I Blueprint,0.01
32855,Gaze Survey Probe I Blueprint,0.01
32858,Station Container Blueprint,0.01
32859,Small Standard Container Blueprint,0.01
32860,Medium Standard Container Blueprint,0.01
32861,Large Standard Container Blueprint,0.01
32862,Giant Freight Container Blueprint,0.01
32863,Giant Secure Container Blueprint,0.01
32864,Huge Secure Container Blueprint,0.01
32865,Large Secure Container Blueprint,0.01
32866,Medium Secure Container Blueprint,0.01
32867,Small Secure Container Blueprint,0.01
32868,Small Audit Log Secure Container Blueprint,0.01
32869,Medium Audit Log Secure Container Blueprint,0.01
32870,Large Audit Log Secure Container Blueprint,0.01
32871,Station Vault Container Blueprint,0.01
32872,Algos,55000
32873,Algos Blueprint,0.01
32874,Dragoon,47000
32875,Dragoon Blueprint,0.01
32876,Corax,52000
32877,Corax Blueprint,0.01
32878,Talwar,43000
32879,Talwar Blueprint,0.01
32880,Venture,29500
32881,Venture Blueprint,0.01
32885,Empire Emissary Medallion,0.1
32886,Republic Emissary Medallion,0.1
32887,Federation Emissary Medallion,0.1
32888,State Emissary Medallion,0.1
32889,Empire Diplomatic Documents,1
32890,Republic Diplomatic Documents,1
32891,Federation Diplomatic Documents,1
32892,State Diplomatic Documents,1
32918,Mining Frigate,0.01
32919,Unit D-34343's Modified Drone Damage Amplifier,5
32921,Unit F-435454's Modified Drone Damage Amplifier,5
32923,Unit P-343554's Modified Drone Damage Amplifier,5
32925,Unit W-634's Modified Drone Damage Amplifier,5
32927,Unit D-34343's Modified Drone Link Augmentor,25
32929,Unit F-435454's Modified Drone Link Augmentor,25
32931,Unit P-343554's Modified Drone Link Augmentor,25
32933,Unit W-634's Modified Drone Link Augmentor,25
32935,Unit D-34343's Modified Omnidirectional Tracking Link,5
32937,Unit F-435454's Modified Omnidirectional Tracking Link,5
32939,Unit P-343554's Modified Omnidirectional Tracking Link,5
32941,Unit W-634's Modified Omnidirectional Tracking Link,5
32943,Unit D-34343's Modified Drone Navigation Computer,25
32945,Unit F-435454's Modified Drone Navigation Computer,25
32947,Unit P-343554's Modified Drone Navigation Computer,25
32949,Unit W-634's Modified Drone Navigation Computer,25
32951,Unit D-34343's Modified Drone Control Unit,4000
32953,Unit F-435454's Modified Drone Control Unit,4000
32955,Unit P-343554's Modified Drone Control Unit,4000
32957,Unit W-634's Modified Drone Control Unit,4000
32982,Salvage Drone I Blueprint,0.01
32983,Sukuuvestaa Heron,18900
32984,Sukuuvestaa Heron Blueprint,0.01
32985,Inner Zone Shipping Imicus,21500
32986,Inner Zone Shipping Imicus Blueprint,0.01
32987,Sarum Magnate,22100
32988,Sarum Magnate Blueprint,0.01
